id,reviewId,creationDate,criticName,isTopCritic,publicatioName,reviewUrl,reviewText
star_wars_the_last_jedi,2442290,2017-12-12,Justin Chang,True,Los Angeles Times,http://www.latimes.com/entertainment/movies/moviesnow/95419918-132.html,"The Last Jedi, written and directed by the gifted indie auteur Rian Johnson, nails the balance of novelty and nostalgia in much more satisfying fashion."
captain_marvel,2565168,2019-03-08,Joanna Langfield,False,The Movie Minute,https://themovieminute.com/captain-marvel/,"Not exactly marvelous, this origins story eventually warms up, takes flight and wins us over."
taken_3,2242045,2015-01-13,Robert Levin,False,amNewYork,http://www.amny.com/entertainment/taken-3-movie-review-1-5-stars-1.9796001,The movie stinks. It doesn't stink in a clever or interesting way. It's not even so bad that it's funny.
captain_marvel,2719432,2020-09-02,Victor Pineyro,False,Seventh Art Studio,http://seventhartstudio.com/captain-marvel-2019-resena/,"It's far from being the best MCU film, but it does a decent job on introducing on of the most powerful characters of that universe. [Full review in Spanish]"
avengers_endgame,2580377,2019-04-25,Jamie East,False,The Sun (UK),https://www.thesun.co.uk/tvandshowbiz/8925539/review-avengers-endgame-premiere/,"The end of an era, done exactly as you'd hoped."
the_batman,102669398,2022-03-17,Brandon Collins,False,Medium Popcorn,https://www.mediumpopcorn.com/episodes/bonus-the-batman,This is at least in the top three Batman films of all time for me. It was a combination of all of the best elements of the Batman character and Gotham as a city. It blew me away. This was fantastic. 
blackkklansman,2498007,2018-08-16,Emma Simmonds,False,Radio Times,https://www.radiotimes.com/news/film/2018-08-16/blackkklansman-review-spike-lee-struts-his-film-making-stuff-with-ambition-and-gusto/,"The vibe is authentic, the period detail tasty, yet BlacKkKlansman burns with contemporary anger and concludes on an impossibly affecting, painfully relevant note."
snow_white_and_the_huntsman,2087570,2012-06-01,Drew Taylor,False,The Playlist,http://blogs.indiewire.com/theplaylist/review-snow-white-the-huntsman-is-a-beautiful-slog-20120531,"Snow White & the Huntsman may be occasionally beautiful to look at, but as the evil queen teaches us, it comes at a cost -- in this sense, narrative momentum, actual stakes, and above all, an enjoyable experience."
aquaman_2018,2539657,2018-12-11,Khal Davenport,False,Complex,https://www.complex.com/pop-culture/2018/12/aquaman-review-jason-momoa,"I won't front like I didn't enjoy some elements of the film, but as a whole? It felt like I was watching a film based on what worked in a number of superhero flicks over the last few years."
the_batman,102663959,2022-03-03,Kevin A. Ranson,False,MovieCrypt.com,https://moviecrypt.com/2022/03/03/review-the-batman-the-longer-halloween/,"With a sweeping soundtrack, actual detective work, and a surprising turn by a capable Pattinson leading a great cast, this Caped Crusader is learning to be better than he was yesterday in a city losing hope... a reconstruction of the superhero genre?"
parasite_2019,2633824,2019-10-09,Pete Hammond,False,Deadline Hollywood Daily,https://deadline.com/video/parasite-review-bong-joon-ho-cannes-palme-dor-winner/,Bong Joon Ho's Cannes Film Festival winner is a flat out masterpiece.
la_la_land,2748622,2020-12-05,Mike Massie,False,Gone With The Twins,http://gonewiththetwins.com/new/la-la-land-2016/,"A celebration of music and magic, where swelling emotions are captured by somber yet jazzy leitmotifs."
2012,1854643,2009-11-11,Clay Cane,False,BET.com,http://blogs.bet.com/entertainment/whattheflick/movie-review-2012/,A gargantuan mess.
taken_3,2242720,2015-01-16,Ben Kendrick,False,Screen Rant,http://screenrant.com/taken-3-movie-reviews-2014/,Taken 3 takes the franchise past the point of absurdity - purely for the sake of selling a third series installment.
thor_love_and_thunder,102706231,2022-07-05,Tania Lamb,False,Lola Lambchops,https://lolalambchops.com/thor-love-and-thunder-kid-friendly-parents-guide/,Thor&#58; Love and Thunder is good&#59; it&apos;s not great&#46; You&apos;ll get a bunch of laughs&#44; but you also get a dose of cynicism that undercuts the spirit of love&#46; 
the_post,2613447,2019-08-07,Linda and Al Lerner,False,Movies and Shakers,https://moviesandshakers.com/119/,[Steven] Spielberg knows how to grab your attention with great storytelling in a straightforward portrayal of this moment in history.
snow_white_and_the_huntsman,2087348,2012-05-31,Frank Swietek,False,One Guy's Opinion,http://www.oneguysopinion.com/Review.php?ID=3549,Gloomy and lugubrious...another expensive dud.
la_la_land,2350415,2016-09-13,Mike Ryan,False,Uproxx,http://uproxx.com/movies/la-la-land-review-tiff/,"La La Land is what they call a ""humdinger"" of a movie."
once_upon_a_time_in_hollywood,2617010,2019-08-19,Tom Augustine,False,New Zealand Herald,https://www.nzherald.co.nz/entertainment/news/article.cfm?c_id=1501119&objectid=12258315,"To watch a film is something like a waking dream - and it's within this space that Once Upon a Time operates, right down to its fantastical title."
parasite_2019,2633772,2019-10-09,Carla Renata,False,The Curvy Film Critic,http://wp.me/p2v8yf-3UN,"Brilliantly crafted film delving full on into social class, racism within the race with a delicious twist in the final act make Parasite a must-see!"
arrival_2016,2361390,2016-11-10,Gonzalo Lira Galván,False,Cine Premiere,http://www.cinepremiere.com.mx/la-llegada-critica-61199.html,An interesting study on contemporary themes explained through science fiction and a monumental achievement for its director. [Full review in Spanish]
joker_2019,2632484,2019-10-04,Daniel M. Kimmel,False,North Shore Movies,https://northshoremovies.wordpress.com/2019/10/03/review-joker/,"Director Phillips, best known for the inane Hangover movies, wants to show he can be serious and profound, but has bitten off more than he can chew."
star_wars_the_last_jedi,2442743,2017-12-13,John Lui,False,The Straits Times (Singapore),http://www.straitstimes.com/lifestyle/entertainment/star-wars-the-last-jedi-packed-with-action-and-humour,"Big space battles are one thing, but there are smaller action setpieces here that can only be described as beautiful."
dunkirk_2017,2409149,2017-08-09,K. Austin Collins,True,The Ringer,https://www.theringer.com/2017/7/19/16078320/dunkirk-movie-review-christopher-nolan-74e9c2d2dfff,"When Dunkirk ended, I realized it wasn't Dunkirk I wanted to watch: It was the sequel."
taken_3,2241621,2015-01-09,James Berardinelli,True,ReelViews,http://www.reelviews.net/php_review_template.php?identifier=2851,Taken 3 is exactly what one might anticipate from an unnecessary sequel in a mediocre franchise.
ad_astra,2687508,2020-05-04,Shikhar Verma,False,High on Films,https://www.highonfilms.com/the-50-best-films-of-2019/,James Gray's Ad Astra is an inwards journey about the necessity to feel things.
midsommar,2672659,2020-02-26,Dan Schindel,False,Hyperallergic,https://hyperallergic.com/507775/midsommar/,"Much of the film is keenly attuned to human failure and the ugliness of bad relationships, making for a magnetic but continually cringe-inducing ride."
star_wars_the_rise_of_skywalker,2654468,2019-12-18,Glen Weldon,True,NPR,https://www.npr.org/2019/12/18/787544162/the-rise-of-skywalker-makes-for-an-exciting-exhaustive-effortful-ending?utm_medium=RSS&utm_campaign=movies,It's an accretion - a buildup of plotlines and characters that rolls toward its conclusion by dint of momentum lent to it by all that's come before.
once_upon_a_time_in_hollywood,2608147,2019-07-24,Jeanne Kaplan,False,Kaplan vs. Kaplan,https://www.kaplanvskaplan.com/new-releases/once-upon-a-time-in-hollywood/,It is DiCaprio and Pitt who make ONCE UPON A TIME...IN HOLLYWOOD what it is --- magnificent!
dune_2021,2834394,2021-10-25,Tim Brayton,False,Alternate Ending,https://www.alternateending.com/2021/10/dune-2021.html,The best kind of popcorn movie with aspirations to a monumental tone and a feeling of grave importance to its razzle dazzle.
the_front_runner_2018,2554090,2019-02-02,David Stratton,True,The Australian,https://www.theaustralian.com.au/arts/review/did-we-learn-anything-from-hart-affair/news-story/a0e5b337d141c66c4b1dbcf8b7a445b5,The Front Runner is commendably even-handed in its portrayal of both the political system and the fourth estate. And Jackman's commanding performance should be required viewing.
doctor_strange_2016,2412409,2017-08-22,Megan Burbank,False,"The Stranger (Seattle, WA)",http://www.thestranger.com/film/2016/11/02/24668918/the-magical-whitewash-of-doctor-strange,"Doctor Strange might have a lot of baggage, but more than anything else, it's fun."
spider_man_into_the_spider_verse,2548995,2019-01-18,Amanda Greever,False,The Daily Times (Tennessee),https://www.thedailytimes.com/columns/amanda_greever/review-a-visit-to-this-spider-verse-both-dazzling-and/article_29abc73d-35b9-5681-a137-ba4801d47eb7.html,"The characters, screenplay and voice acting are so compelling, so effective, that it is able to rise above what would have easily undone a lesser movie."
captain_america_civil_war,2325419,2016-05-06,Sarah Boslaugh,False,Playback:stl,http://www.playbackstl.com/movies/reviews-movies/captain-america-civil-war-walt-disney-studios-motion-pictures-pg-13/,"...while one of the story lines does pick up from Captain America: The Winter Soldier, it's Iron Man who steals the show."
arrival_2016,2361632,2016-11-11,Kristy Puchko,True,CBR,http://www.cbr.com/review-arrival-brings-mood-but-no-thrills/,Villeneuve's indulgence in mood and melancholy mount to a conclusion that wastes its compelling premise and wallows in infuriatingly all-consuming sentimentality.
toy_story_4,2596723,2019-06-13,Kenneth Turan,True,Los Angeles Times,https://www.latimes.com/entertainment/movies/la-et-mn-toy-story-4-pixar-review-20190610-story.html?utm_source=dlvr.it&utm_medium=twitter,"""Toy Story 4"" will blow you away in ways you won't be expecting."
taken_3,2241862,2015-01-11,Jeffrey M. Anderson,False,Common Sense Media,https://www.commonsensemedia.org/movie-reviews/taken-3,"Olivier Megaton (Taken 2) directs again, and from the movie's flagging energy level, it appears as if he, too, is ready to retire this series."
nomadland,2769528,2021-02-19,Jason McKiernan,False,Film Racket,https://filmracket.com/nomadland/movie-review,"Zhao's vision ventures beyond naturalism to reach a true synthesis of nature and narrative, achieving a sort of Narrative Verité, if such a term could exist."
avengers_infinity_war,2603653,2019-07-10,Rucha Sharma,False,DNA India,https://www.dnaindia.com/movie-reviews/report-avengers-infinity-war-review-marvel-s-biggest-movie-entertains-delivers-on-colossal-expectations-2608817,The last half an hour of the movie is spectacular in every way. Twists and turns hit you full speed and a massive cliffhanger leaves you wanting.
batman_v_superman_dawn_of_justice,2316391,2016-03-24,Charlotte O'Sullivan,True,London Evening Standard,http://www.standard.co.uk/goingout/film/batman-v-superman-dawn-of-justice-film-review-why-so-super-serious-a3210921.html,"More befuddled, plot-wise, than just about any other superhero epic of the last decade, Batman v Superman nevertheless deserves points for creating a vision of modern America that feels truly fractured."
once_upon_a_time_in_hollywood,2609995,2019-07-30,Brad Keefe,False,Columbus Alive,https://www.columbusalive.com/entertainment/20190729/tarantinos-once-upon-time-is-nostalgic-love-letter-to-hollywood,"The fact that ""Once Upon a Time"" isn't exactly what you'd expect is a testament to Tarantino's ability to still shock and surprise audiences, even as he's up to his familiar tricks."
a_star_is_born_2018,2519222,2018-10-16,Saibal Chatterjee,False,NDTV,http://movies.ndtv.com/movie-reviews,A Star Is Born is a remake that is good enough to stand on its own without the fear of comparison.
rogue_one_a_star_wars_story,2367038,2016-12-13,William Bibbiani,False,CraveOnline,http://www.craveonline.com/entertainment/1180115-rogue-one-review-star-wars-mad-libs-movie,"I'm recommending it, if only as a three-star action movie. But I think it's important to consider how the original Star Wars movies transcended their pulpy influences and how Rogue One gets mired in them."
ant_man_and_the_wasp_quantumania,102779585,2023-02-14,Peter Gray,False,The AU Review,https://www.theaureview.com/watch/film-review-ant-man-and-the-wasp-quantumania/,Feels unsure of its own journey&#44; losing its personality in a sea of overt CGI and poorly-executed humour that&#44; sadly&#44; cheapens whatever genuine wit Jeff Loveness&#8216;s script manages to occasionally muster&#46;
ant_man_and_the_wasp_quantumania,102779521,2023-02-14,Clarisse Loughrey,True,Independent (UK),https://www.independent.co.uk/arts-entertainment/films/reviews/ant-man-quantumania-review-b2282134.html,"All in all – particularly when balanced against the weightiness of Majors’s performance – Quantumania nicely hits the mark: it’s goofy, but goofy to just the right degree."
captain_america_civil_war,2325604,2016-05-06,Sandy Schaefer,False,Screen Rant,http://screenrant.com/captain-america-civil-war-movie-reviews/,Captain America: Civil War is a great superhero blockbuster that lays the groundwork for even bigger and better things to come in Phase 3 of the MCU.
